algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,k,notional,leverage,barrier_stop_loss,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RLSM,BlackScholes,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.3419171424776611,1.7244963645935059,0.6551826000213623,1.0693137645721436,,,,,,central,,0.14883076923076924

RLSM,BlackScholes,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.22269955954124324,1.7572989463806152,0.6370787620544434,1.1202201843261719,,,,,,central,,0.07883269230769231

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.561009596264238,11.64015507698059,9.968841314315796,1.671313762664795,,,,,,central,,0.07999134615384616

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6750449163850882,11.630250692367554,9.912102699279785,1.7181479930877686,,,,,,central,,0.11839519230769231

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8133393343646602,11.67689299583435,9.903819561004639,1.773073434829712,,,,,,central,,0.18098173076923077

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8334094487282002,11.694212436676025,9.978669881820679,1.7155425548553467,,,,,,central,,0.1806048076923077

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5803097710043307,11.603413343429565,9.859060525894165,1.7443528175354004,,,,,,central,,0.10050192307692309

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.890078415559154,11.317072629928589,10.340600967407227,0.9764716625213623,,,,,,central,,0.2075875

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.747829937943569,10.93759536743164,9.995182752609253,0.9424126148223877,,,,,,central,,0.15161826923076924

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9851235633931559,11.373942613601685,10.076614618301392,1.297327995300293,,,,,,central,,0.33920288461538456

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5976512983341993,10.764670848846436,9.72288179397583,1.0417890548706055,,,,,,central,,0.10652019230769233

RLSM,RealData,MaxPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8374928686272862,11.450212001800537,10.269953727722168,1.1802582740783691,,,,,,central,,0.20179134615384614

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9342278822906643,1.9056808948516846,0.6598925590515137,1.245788335800171,,,,,,central,,0.22270192307692305

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0213370106299537,1.807976245880127,0.6472141742706299,1.160762071609497,,,,,,central,,0.2309730769230769

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8920700344712813,1.8386638164520264,0.6691782474517822,1.1694855690002441,,,,,,central,,0.20769711538461538

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9045081794529626,1.8286042213439941,0.6856780052185059,1.1429262161254883,,,,,,central,,0.21427211538461538

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.4191035270898267,1.7977070808410645,0.654144287109375,1.1435627937316895,,,,,,central,,0.36393557692307693

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9376391470457289,2.0451877117156982,0.6137585639953613,1.431429147720337,,,,,,central,,0.21957403846153847

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8212697682194731,2.080080270767212,0.6049456596374512,1.4751346111297607,,,,,,central,,0.19584134615384613

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.7918533152604638,2.3727877140045166,0.7005414962768555,1.6722462177276611,,,,,,central,,0.18114230769230769

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0724781824276945,2.1364030838012695,0.639507532119751,1.4968955516815186,,,,,,central,,0.2741980769230769

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.2550528215333954,2.6091561317443848,0.7694058418273926,1.8397502899169922,,,,,,central,,0.2957692307692308

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9111597174232458,15.392659187316895,14.104514837265015,1.2881443500518799,,,,,,central,,0.24021923076923077

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.566706739674766,15.061977863311768,12.110103130340576,2.9518747329711914,,,,,,central,,0.30893269230769227

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.9072449328392205,15.825940608978271,14.48123836517334,1.3447022438049316,,,,,,central,,0.3582663461538461

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.5131507520336944,16.711237907409668,15.284937620162964,1.426300287246704,,,,,,central,,0.2947644230769231

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.493004677714316,15.958499431610107,14.509799003601074,1.4487004280090332,,,,,,central,,0.29409423076923075

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.7961053239167604,16.441813945770264,14.889683246612549,1.5521306991577148,,,,,,central,,0.3514759615384615

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.8404910869798443,16.728238344192505,15.280889749526978,1.4473485946655273,,,,,,central,,0.35103942307692304

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9745229253216832,16.463284492492676,14.901182174682617,1.5621023178100586,,,,,,central,,0.2477980769230769

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.908746066074152,16.01195979118347,14.47170877456665,1.5402510166168213,,,,,,central,,0.23142019230769229

RLSM,RealData,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.45038282929308,16.12026286125183,14.5908842086792,1.5293786525726318,,,,,,central,,0.3062682692307692

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4590154532682144,1.8261010646820068,0.6713871955871582,1.1547138690948486,,,,,,central,,0.07514519230769232

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4665692459143627,1.7758588790893555,0.679790735244751,1.0960681438446045,,,,,,central,,0.07658076923076924

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.48799516780119223,1.711047649383545,0.6909191608428955,1.0201284885406494,,,,,,central,,0.07995288461538462

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.45939585197973126,1.7083685398101807,0.6705574989318848,1.037811040878296,,,,,,central,,0.08077115384615385

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4631887577554355,1.6517398357391357,0.6220548152923584,1.0296850204467773,,,,,,central,,0.07914038461538461

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.562451347499952,1.6647982597351074,0.6256921291351318,1.0391061305999756,,,,,,central,,0.09883269230769232

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5774521247859367,1.68308687210083,0.6252875328063965,1.0577993392944336,,,,,,central,,0.10415576923076923

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5643953441582846,1.6185848712921143,0.6469836235046387,0.9716012477874756,,,,,,central,,0.10101826923076923

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.699644446250253,1.6209988594055176,0.6117146015167236,1.009284257888794,,,,,,central,,0.12627403846153848

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8603560381293792,1.6106619834899902,0.6340210437774658,0.9766409397125244,,,,,,central,,0.19031153846153845

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6632084467458064,15.248368740081787,14.29904317855835,0.9493255615234375,,,,,,central,,0.05399134615384615

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.7230018743368842,15.915048360824585,14.59877324104309,1.3162751197814941,,,,,,central,,0.06198365384615385

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.7932063099149868,15.469465970993042,14.24159026145935,1.2278757095336914,,,,,,central,,0.06611634615384614

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6346101160724673,15.356435537338257,14.065309047698975,1.2911264896392822,,,,,,central,,0.047956730769230765

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8343493433362611,14.849876880645752,13.408565282821655,1.4413115978240967,,,,,,central,,0.07625961538461538

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.7050225442392313,18.99656915664673,16.24094295501709,2.7556262016296387,,,,,,central,,0.05850096153846155

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8962894985891291,19.167103052139282,18.338135719299316,0.8289673328399658,,,,,,central,,0.07500384615384614

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9343446125431635,20.140580415725708,19.011596202850342,1.1289842128753662,,,,,,central,,0.07727884615384616

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.054803729093643,18.822249174118042,17.867448806762695,0.9548003673553467,,,,,,central,,0.1196125

RLSM,RealData,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6380373956160628,18.629283905029297,17.638540744781494,0.9907431602478027,,,,,,central,,0.04854038461538462

RLSM,BlackScholes,MinCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.42202014605179944,1.7209091186523438,0.6471905708312988,1.073718547821045,,,,,,central,,0.1753144230769231

RLSM,BlackScholes,MinCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.40694754999090743,1.716317892074585,0.6770174503326416,1.0393004417419434,,,,,,central,,0.14687980769230768

RLSM,BlackScholes,MinCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.47481191843561554,1.7147798538208008,0.6469235420227051,1.0678563117980957,,,,,,central,,0.19874134615384617

RLSM,BlackScholes,MinCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5034052216917221,1.6429166793823242,0.6048641204833984,1.0380525588989258,,,,,,central,,0.22500865384615384

RLSM,BlackScholes,MinCall,0.05,0.2,0.01,2,-0.3,0.75,3,20000,52,100,100,0.0,1,1,1,2,1.0,2.0,0.9,0.25,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.38444420262356616,1.6863861083984375,0.6158525943756104,1.0705335140228271,,,,,,central,,0.1593923076923077

