algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,UO_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9490138690508925,0.08518481254577637,0.002771139144897461,0.0824136734008789,,,,,,central,,0.8174

SRFQI,BlackScholes,UO_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.1126381426114016,0.09070086479187012,0.002790212631225586,0.08791065216064453,,,,,,central,,0.7758

SRFQI,BlackScholes,DO_BasketPut,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,0.09659981727600098,0.002857208251953125,0.09374260902404785,,,,,,central,,1.0

SRFQI,BlackScholes,DO_BasketPut,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,0.11610579490661621,0.0030260086059570312,0.11307978630065918,,,,,,central,,1.0

SRFQI,BlackScholes,UI_GeometricCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.911889471170439,0.1267685890197754,0.002993345260620117,0.12377524375915527,,,,,,central,,1.0

SRFQI,BlackScholes,UI_GeometricCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,6.3930480717174465,0.11664819717407227,0.0027561187744140625,0.1138920783996582,,,,,,central,,0.9992000000000001

SRFQI,BlackScholes,DI_MaxCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,14.530860869060792,0.15251374244689941,0.0029256343841552734,0.14958810806274414,,,,,,central,,0.9255000000000001

SRFQI,BlackScholes,DI_MaxCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,15.698437360730326,0.18006324768066406,0.0028793811798095703,0.1771838665008545,,,,,,central,,0.9694

SRFQI,BlackScholes,UODO_Call,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.3600432496101442,0.19739317893981934,0.0038709640502929688,0.19352221488952637,,,,,,central,,0.87

SRFQI,BlackScholes,UODO_Call,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.4357903695090264,0.20267009735107422,0.003139495849609375,0.19953060150146484,,,,,,central,,0.7857999999999999

SRFQI,BlackScholes,UIDI_Put,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,6.641644095739045,0.20884156227111816,0.0057103633880615234,0.20313119888305664,,,,,,central,,1.0

SRFQI,BlackScholes,UIDI_Put,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,6.896860620568496,0.20751333236694336,0.0034995079040527344,0.20401382446289062,,,,,,central,,0.9780000000000001

SRFQI,BlackScholes,StepB_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.1898053132214212,0.23127245903015137,0.004370689392089844,0.22690176963806152,,,,,,central,,0.7737999999999999

SRFQI,BlackScholes,StepB_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0176860835454944,0.1953601837158203,0.0038881301879882812,0.19147205352783203,,,,,,central,,0.7884

SRFQI,BlackScholes,DStepB_GeometricCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8149436475960355,0.20803046226501465,0.003857135772705078,0.20417332649230957,,,,,,central,,0.8723

SRFQI,BlackScholes,DStepB_GeometricCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.94178636638988,0.11805510520935059,0.002098560333251953,0.11595654487609863,,,,,,central,,0.7948999999999999

SRLSM,BlackScholes,UO_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8610959414770393,0.010845184326171875,0.0025174617767333984,0.008327722549438477,,,,,,central,,0.28620000000000007

SRLSM,BlackScholes,UO_BasketCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9369297015707683,0.01215672492980957,0.0024001598358154297,0.00975656509399414,,,,,,central,,0.4025

SRLSM,BlackScholes,DO_BasketPut,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,0.009293556213378906,0.0020754337310791016,0.007218122482299805,,,,,,central,,0.8000000000000002

SRLSM,BlackScholes,DO_BasketPut,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,0.01170206069946289,0.002613067626953125,0.009088993072509766,,,,,,central,,0.8000000000000002

SRLSM,BlackScholes,UI_GeometricCall,0.02,0.2,0.01,2,-0.3,0.75,2,2000,5,100,100,0.0,110,110,90,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.1893951187413565,0.015505790710449219,0.003316640853881836,0.012189149856567383,,,,,,central,,0.584

