algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.38784416814426,5.549790859222412,0.5514638423919678,4.998327016830444,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.27337609992026,4.282597303390503,0.5516855716705322,3.7309117317199707,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.7289714823935,5.094062805175781,0.5280740261077881,4.565988779067993,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.61502960841575,5.235548973083496,0.5330295562744141,4.702519416809082,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.51306494194371,4.4639365673065186,0.5062260627746582,3.9577105045318604,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.735010623931885,0.5414886474609375,4.193521976470947,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.406898260116577,0.5347676277160645,4.872130632400513,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.00035713766202410946,4.2869627475738525,0.5788259506225586,3.708136796951294,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.00019874446057315684,4.354060649871826,0.5404868125915527,3.8135738372802734,,,,,,central,

