algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,23.567767303028834,1.9157896041870117,0.0807337760925293,1.8350558280944824,,,,,,central,,0.6614

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,32.303666142685266,1.9217863082885742,0.07626605033874512,1.845520257949829,,,,,,central,,0.9989

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,27.94198939102009,2.126756429672241,0.09180021286010742,2.034956216812134,,,,,,central,,0.83268

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,32.229263421182026,2.106602907180786,0.09149980545043945,2.0151031017303467,,,,,,central,,0.99192

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,22.61403232737332,2.2147865295410156,0.11933445930480957,2.095452070236206,,,,,,central,,0.61948

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,5,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.49386267546596,2.3196427822113037,0.11285114288330078,2.206791639328003,,,,,,central,,0.99972

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,5,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.816787494236397,2.3066117763519287,0.1180577278137207,2.188554048538208,,,,,,central,,0.99954

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,5,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,6.005709755065755,2.3445732593536377,0.13234376907348633,2.2122294902801514,,,,,,central,,0.13668

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,5,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,6.007872995381151,2.208836078643799,0.16011881828308105,2.0487172603607178,,,,,,central,,0.13464

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,5,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.393503764252088,2.2649388313293457,0.1694953441619873,2.0954434871673584,,,,,,central,,0.1119

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,8,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.840770519667467,2.303211212158203,0.17090749740600586,2.1323037147521973,,,,,,central,,0.9975199999999999

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,8,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.79030429544848,2.324557304382324,0.16538381576538086,2.1591734886169434,,,,,,central,,1.0

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,8,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.863813354280847,2.2278051376342773,0.18096351623535156,2.046841621398926,,,,,,central,,0.9996400000000002

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,8,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.114301111344314,2.1909124851226807,0.1830921173095703,2.0078203678131104,,,,,,central,,0.9202

RFQI,BlackScholes,BestOfKCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,8,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,11.108705501877136,2.3457045555114746,0.17584013938903809,2.1698644161224365,,,,,,central,,1.0

RFQI,BlackScholes,BestOfKCall,0.05,0.4,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,61.6605181132355,2.107588768005371,0.1564044952392578,1.9511842727661133,,,,,,central,,0.9977599999999999

