algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RLSM,RealDataStored1763383103077,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,26.368522021064138,1.761457920074463,0.5948169231414795,1.1666409969329834,,,,,,central,,0.865820634920635

RLSM,RealDataStored1763383103077,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,26.425493635593824,1.794217586517334,0.5833628177642822,1.2108547687530518,,,,,,central,,0.8737777777777778

RLSM,RealDataStored1763383103077,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,41.259751418818624,1.9735782146453857,0.5743072032928467,1.399271011352539,,,,,,central,,0.8772365079365078

RLSM,RealDataStored1763383103077,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,41.18285035456757,2.03135347366333,0.5645782947540283,1.4667751789093018,,,,,,central,,0.8740841269841269

RLSM,RealDataStored1763383103077,MinPut,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.3162218536219266,1.9136755466461182,0.5760979652404785,1.3375775814056396,,,,,,central,,0.06335

RLSM,RealDataStored1763383103077,MinPut,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.663505044822308,1.8950653076171875,0.5760140419006348,1.3190512657165527,,,,,,central,,0.08791587301587302

LSM,RealDataStored1763383103077,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,27.361272500820533,17.81866478919983,0.57720947265625,17.24145531654358,,,,,,central,,

LSM,RealDataStored1763383103077,BasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,27.361272500820533,17.842666149139404,0.5754148960113525,17.26725125312805,,,,,,central,,

LSM,RealDataStored1763383103077,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,42.3643857317674,17.97687268257141,0.5753922462463379,17.401480436325073,,,,,,central,,

LSM,RealDataStored1763383103077,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,42.3643857317674,17.75836420059204,0.5810132026672363,17.177350997924805,,,,,,central,,

LSM,RealDataStored1763383103077,MinPut,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.609751357191528,17.639203548431396,0.5571606159210205,17.082042932510376,,,,,,central,,

LSM,RealDataStored1763383103077,MinPut,0.02,0.2,0.01,2,-0.3,0.75,3,5000,252,100,100,0.0,1,1,1,0.95,2,,-1,1,-1,1,1.0,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.609751357191528,17.794743061065674,0.5220434665679932,17.27269959449768,,,,,,central,,

