algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RFQI,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0081879623457939,2.723722219467163,0.2895164489746094,2.4342057704925537,,,,,,central,,0.9283400000000002

RFQI,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9315133900100802,2.9542462825775146,0.27376842498779297,2.6804778575897217,,,,,,central,,0.9539

RFQI,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0131092119063716,2.7259011268615723,0.2540600299835205,2.4718410968780518,,,,,,central,,0.9304399999999999

RFQI,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.1373473159193757,2.3934824466705322,0.1975390911102295,2.1959433555603027,,,,,,central,,0.90436

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,9.884120520995324,3.395339250564575,0.20649266242980957,3.1888465881347656,,,,,,central,,0.95376

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.436848260722947,4.078535556793213,0.27509260177612305,3.80344295501709,,,,,,central,,0.9966599999999999

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,11.33774906176651,3.724965810775757,0.2923896312713623,3.4325761795043945,,,,,,central,,1.0

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.204408350654669,3.697796583175659,0.28460240364074707,3.413194179534912,,,,,,central,,0.9994799999999999

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.011407505633176,3.3947436809539795,0.2418684959411621,3.1528751850128174,,,,,,central,,0.9998599999999999

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,9.850613362252183,3.147310733795166,0.23485088348388672,2.9124598503112793,,,,,,central,,0.9194200000000001

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.198228665604978,3.1748621463775635,0.2330787181854248,2.9417834281921387,,,,,,central,,0.6823600000000001

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.730883775100985,3.442821979522705,0.1884756088256836,3.2543463706970215,,,,,,central,,0.9951

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.124880496979516,3.891371488571167,0.23549985885620117,3.655871629714966,,,,,,central,,1.0

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.288068029765844,3.526291847229004,0.24526667594909668,3.2810251712799072,,,,,,central,,0.9998799999999999

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.736794227393254,3.3876523971557617,0.23717975616455078,3.150472640991211,,,,,,central,,0.9913

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.13432093960246,3.1539359092712402,0.27273988723754883,2.8811960220336914,,,,,,central,,0.99644

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,8.666112233223748,3.5377984046936035,0.2894608974456787,3.248337507247925,,,,,,central,,0.8177800000000001

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.576781887006767,3.391408681869507,0.2561943531036377,3.135214328765869,,,,,,central,,0.97696

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.884292422256754,3.504173994064331,0.28735899925231934,3.2168149948120117,,,,,,central,,0.7711399999999999

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.902414670854842,3.0346906185150146,0.7296602725982666,2.305030345916748,,,,,,central,,0.9682

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.917586355630167,2.942350387573242,0.1446993350982666,2.7976510524749756,,,,,,central,,0.93624

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.9806894457306115,3.066541910171509,0.1748037338256836,2.891738176345825,,,,,,central,,0.9633

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.395717653204096,3.2372841835021973,0.1992511749267578,3.0380330085754395,,,,,,central,,0.9334599999999998

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.799187553152529,2.7931480407714844,0.22750258445739746,2.565645456314087,,,,,,central,,0.9775799999999999

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.6291856104542966,3.194146156311035,0.24428224563598633,2.949863910675049,,,,,,central,,0.89922

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.886815926573306,3.0554065704345703,0.24982261657714844,2.805583953857422,,,,,,central,,0.9642199999999999

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.95562660320336,2.865656852722168,0.18104052543640137,2.6846163272857666,,,,,,central,,0.5122

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.8093397884639386,2.551924705505371,0.17870473861694336,2.3732199668884277,,,,,,central,,0.44178

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.652823317196444,2.7648391723632812,0.18413972854614258,2.5806994438171387,,,,,,central,,0.98692

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.8277032805637194,2.8886609077453613,0.2065587043762207,2.6821022033691406,,,,,,central,,0.9651200000000001

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.687646503776173,2.7625691890716553,0.21537256240844727,2.547196626663208,,,,,,central,,0.9701200000000001

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.627697339523949,2.7852673530578613,0.19577860832214355,2.5894887447357178,,,,,,central,,0.9607

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.745961393273712,2.33217191696167,0.18863368034362793,2.143538236618042,,,,,,central,,0.98254

RFQI,BlackScholes,Put,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.863048713615401,2.5713157653808594,0.21898913383483887,2.3523266315460205,,,,,,central,,0.92848

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.974880184729624,0.07537841796875,0.039960384368896484,0.035418033599853516,,,,,,central,,0.61294

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.5544004806700493,0.0928647518157959,0.04639172554016113,0.046473026275634766,,,,,,central,,0.5458

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.015704056794002,0.10201692581176758,0.050652503967285156,0.05136442184448242,,,,,,central,,0.6198800000000001

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.9934143153535415,0.13327693939208984,0.05721402168273926,0.07606291770935059,,,,,,central,,0.6029200000000001

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.055339765318126,0.13078522682189941,0.06752991676330566,0.06325531005859375,,,,,,central,,0.6098600000000001

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.9872773904923116,0.12406420707702637,0.06700825691223145,0.05705595016479492,,,,,,central,,0.6053200000000001

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.474376551911565,0.14074945449829102,0.08468389511108398,0.05606555938720703,,,,,,central,,0.7064

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.404381216177929,0.13581299781799316,0.07069993019104004,0.06511306762695312,,,,,,central,,0.8899599999999999

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.936597417209932,0.151871919631958,0.08568072319030762,0.06619119644165039,,,,,,central,,0.61406

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.2922343677741215,0.14270234107971191,0.07467460632324219,0.06802773475646973,,,,,,central,,0.50508

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.736340405134752,0.1408090591430664,0.0826117992401123,0.0581972599029541,,,,,,central,,0.61044

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.7445137817147454,0.16710758209228516,0.07098507881164551,0.09612250328063965,,,,,,central,,0.55106

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.27031824575371,0.21858596801757812,0.06917929649353027,0.14940667152404785,,,,,,central,,0.50852

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.153942034235351,0.23796558380126953,0.15868854522705078,0.07927703857421875,,,,,,central,,0.6483800000000001

RLSM,BlackScholes,BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.3511105546447166,0.2028036117553711,0.13398194313049316,0.06882166862487793,,,,,,central,,0.50932

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6221476173569696,0.18696022033691406,0.14063644409179688,0.04632377624511719,,,,,,central,,0.14736000000000002

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9100670387988018,0.13900017738342285,0.08728528022766113,0.05171489715576172,,,,,,central,,0.36633999999999994

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5818088636765556,0.12779569625854492,0.0767219066619873,0.05107378959655762,,,,,,central,,0.14584

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.7018647391221405,0.13439059257507324,0.0756828784942627,0.05870771408081055,,,,,,central,,0.20804000000000006

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,10000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6650813955242719,0.11125755310058594,0.06353640556335449,0.047721147537231445,,,,,,central,,0.15104

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6413168512122542,0.13539481163024902,0.08722734451293945,0.04816746711730957,,,,,,central,,0.16548000000000002

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6861894213273916,0.13928985595703125,0.08170843124389648,0.057581424713134766,,,,,,central,,0.19884000000000002

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6468385401552962,0.12501311302185059,0.0692141056060791,0.055799007415771484,,,,,,central,,0.14545999999999998

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6007850254049576,0.1246488094329834,0.06467080116271973,0.05997800827026367,,,,,,central,,0.14428000000000002

RLSM,BlackScholes,BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6118467935856188,0.1269986629486084,0.07790279388427734,0.049095869064331055,,,,,,central,,0.16734000000000002

