algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,QuantileBasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.542245237950045,0.09211897850036621,0.003892183303833008,0.0882267951965332,,,,,,central,,0.9665

SRFQI,BlackScholes,QuantileBasketCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.98149545932132,0.0971224308013916,0.007037639617919922,0.09008479118347168,,,,,,central,,0.9581000000000001

SRFQI,BlackScholes,QuantileCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,11.047661299196353,0.11261963844299316,0.004931211471557617,0.10768842697143555,,,,,,central,,0.9569000000000001

SRFQI,BlackScholes,QuantileCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,11.980606649003475,0.09227633476257324,0.003905773162841797,0.08837056159973145,,,,,,central,,0.9775

SRFQI,BlackScholes,AsianFixedStrikeCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.167357516639025,0.18700289726257324,0.004789829254150391,0.18221306800842285,,,,,,central,,0.9972000000000001

SRFQI,BlackScholes,AsianFixedStrikeCall,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.0454277671623524,0.19136691093444824,0.004763126373291016,0.18660378456115723,,,,,,central,,0.9877

SRFQI,BlackScholes,AsianFloatingStrikePut,0.02,0.2,0.01,2,-0.3,0.75,3,2000,5,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.1643697710908216,0.20557856559753418,0.0051457881927490234,0.20043277740478516,,,,,,central,,0.9993000000000001

