algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound
RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.712667804484596,5.71985125541687,0.5081419944763184,5.211709260940552,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,33.19682378454371,6.008113145828247,0.3968074321746826,5.6113057136535645,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.36642903648147,3.467106580734253,0.37018346786499023,3.0969231128692627,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.35643968046048,5.099261045455933,0.41121959686279297,4.68804144859314,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.52607882638624,4.86146879196167,0.3433675765991211,4.518101215362549,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.36687686558095,5.662421941757202,0.38704347610473633,5.275378465652466,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.6355269985652,3.121837615966797,0.45394372940063477,2.667893886566162,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.61360457044836,4.051479339599609,0.3224465847015381,3.7290327548980713,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.44122729076805,4.944413185119629,0.4674232006072998,4.476989984512329,,,,,,central,

RFQI,BlackScholes,MaxCall,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,41.316686597870195,5.830170631408691,0.4062478542327881,5.423922777175903,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.323529862748823e-05,5.966752290725708,0.5795190334320068,5.387233257293701,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.625118017196655,1.0652363300323486,5.559881687164307,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.6827232837677,1.52644944190979,5.15627384185791,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.447131395339966,0.44762349128723145,4.999507904052734,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,6.33729362487793,1.2428715229034424,5.094422101974487,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.00010933221199609629,4.8614208698272705,1.3888745307922363,3.472546339035034,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.00012397586255612604,5.136149644851685,0.6533513069152832,4.482798337936401,,,,,,central,

RFQI,BlackScholes,MaxPut,0.02,0.2,0.01,2,-0.3,0.75,15,10000,8,100,100,0.0,2,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.5992603235009167e-05,4.68007493019104,0.5684926509857178,4.111582279205322,,,,,,central,

