algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.5,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.003356534180802,2.1366381645202637,0.0610201358795166,2.075618028640747,,,,,,central,,0.99954

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.5,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9908373316506124,2.0812432765960693,0.06111001968383789,2.0201332569122314,,,,,,central,,0.9997799999999999

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.5,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0441911701059552,2.5019338130950928,0.0856473445892334,2.4162864685058594,,,,,,central,,0.9999400000000002

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.5,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0232953118755461,2.1172282695770264,0.06690502166748047,2.050323247909546,,,,,,central,,0.9934400000000001

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.5,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.0149167306165432,2.545172691345215,0.08579039573669434,2.4593822956085205,,,,,,central,,1.0

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.75,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.9275968887824915,2.22232723236084,0.1044301986694336,2.1178970336914062,,,,,,central,,0.29316

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.75,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,9.86951547773881,2.6824162006378174,0.1237936019897461,2.5586225986480713,,,,,,central,,0.99954

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.75,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.5081342761378025,2.621598243713379,0.10638284683227539,2.5152153968811035,,,,,,central,,0.4265

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.75,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.109435902570697,2.490644931793213,0.15066242218017578,2.339982509613037,,,,,,central,,0.99702

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.75,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,9.88300365794173,2.599073648452759,0.14061427116394043,2.4584593772888184,,,,,,central,,0.99634

SRFQI,BlackScholes,QuantileBasketCall,0.03,0.25,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,18.055037319172982,2.3909945487976074,0.1668097972869873,2.22418475151062,,,,,,central,,0.4128

