algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.3731280451354193,4.71212100982666,1.6746909618377686,3.0374300479888916,,,,,,central,,

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.40613974648658,4.7456374168396,1.794773817062378,2.9508635997772217,,,,,,central,,

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.3599403351011112,4.697726249694824,1.7793128490447998,2.9184134006500244,,,,,,central,,

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.388085337803928,4.597110033035278,1.7200045585632324,2.877105474472046,,,,,,central,,

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.409032347338252,4.60048246383667,1.790001392364502,2.810481071472168,,,,,,central,,

