algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.428617561925638,6.372097015380859,1.6851491928100586,4.686947822570801,,,,,,central,,0.9973444444444445

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.4425540326300617,6.36339807510376,1.6985819339752197,4.66481614112854,,,,,,central,,0.9978

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.4034909758610596,4.7886199951171875,1.7474098205566406,3.041210174560547,,,,,,central,,0.9953222222222222

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.37133083721228,4.757198095321655,1.7797081470489502,2.977489948272705,,,,,,central,,0.9964555555555554

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.3472214541605267,4.736812591552734,1.7378904819488525,2.998922109603882,,,,,,central,,0.9930888888888887

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.4148492129808963,4.712438106536865,1.8045916557312012,2.907846450805664,,,,,,central,,0.9962

SRFQI,BlackScholes,DoubleBarrierBasketCall,0.02,0.2,0.01,2,-0.3,0.75,50,10000,9,100,100,0.0,1,10000,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.3542044330135425,4.614489316940308,1.7654502391815186,2.849039077758789,,,,,,central,,0.9978666666666666

