algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,k,notional,leverage,barrier_stop_loss,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4999999999999999,4.985168218612671,0.17778825759887695,4.807379961013794,,,,,,central,,0.5645777777777777

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4999999999999999,4.928680896759033,0.20883631706237793,4.719844579696655,,,,,,central,,0.11111111111111113

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.4999999999999999,4.693970680236816,0.16898727416992188,4.5249834060668945,,,,,,central,,0.8316666666666666

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.809031963348389,0.20896458625793457,4.600067377090454,,,,,,central,,0.9954666666666666

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,5.211240530014038,0.1798241138458252,5.031416416168213,,,,,,central,,1.0

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.79398775100708,0.1507105827331543,4.643277168273926,,,,,,central,,0.4545444444444444

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.988036632537842,0.16531634330749512,4.822720289230347,,,,,,central,,0.8997333333333334

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.915677547454834,0.16465163230895996,4.751025915145874,,,,,,central,,0.9506111111111112

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.8195366859436035,0.17268753051757812,4.646849155426025,,,,,,central,,0.7428

SRFQI,BlackScholes,LeveragedBasketShortStopLoss,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.0,4.814206123352051,0.1749265193939209,4.63927960395813,,,,,,central,,0.8629111111111112

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.8767836881238054,5.07959246635437,0.17480969429016113,4.904782772064209,,,,,,central,,0.6278222222222223

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.9269277531329736,5.0302534103393555,0.17337584495544434,4.856877565383911,,,,,,central,,0.6258666666666666

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.8854095279713765,4.9680140018463135,0.15875458717346191,4.809259414672852,,,,,,central,,0.6364888888888889

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.7446909539477147,4.885550498962402,0.18224024772644043,4.703310251235962,,,,,,central,,0.7036

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.8603374571274516,4.113892555236816,0.16429924964904785,3.9495933055877686,,,,,,central,,0.6460333333333332

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.895475880443219,4.048025369644165,0.16288471221923828,3.8851406574249268,,,,,,central,,0.6298111111111111

SRFQI,BlackScholes,StepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.8078446746489572,4.061750650405884,0.15324950218200684,3.908501148223877,,,,,,central,,0.5945444444444444

