algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,k,notional,leverage,barrier_stop_loss,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.328956911528729,0.30532121658325195,0.04735994338989258,0.2579612731933594,,,,,,central,,0.5759550000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.367749933806077,0.18146705627441406,0.03830742835998535,0.1431596279144287,,,,,,central,,0.565735

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.212492097146311,0.36298704147338867,0.06035923957824707,0.3026278018951416,,,,,,central,,0.56558

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.295478369294858,0.2605009078979492,0.0418848991394043,0.21861600875854492,,,,,,central,,0.57174

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.287515744744248,0.3438584804534912,0.047041893005371094,0.2968165874481201,,,,,,central,,0.562335

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.485289870369641,0.22440719604492188,0.04150271415710449,0.18290448188781738,,,,,,central,,0.34036500000000003

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.306915660835377,0.3300504684448242,0.07309889793395996,0.25695157051086426,,,,,,central,,0.56558

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.302288463182392,0.2992534637451172,0.058721065521240234,0.24053239822387695,,,,,,central,,0.569845

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.317327639704865,0.30940675735473633,0.06344079971313477,0.24596595764160156,,,,,,central,,0.56859

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.259423520624139,0.320465087890625,0.06338715553283691,0.2570779323577881,,,,,,central,,0.56827

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.377893158508213,0.31578493118286133,0.055417537689208984,0.26036739349365234,,,,,,central,,0.5682

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.416250222242427,0.2985811233520508,0.059103965759277344,0.23947715759277344,,,,,,central,,0.565455

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.326534560305872,0.31649279594421387,0.06216263771057129,0.2543301582336426,,,,,,central,,0.5734549999999999

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.418805680288037,0.31345081329345703,0.05832242965698242,0.2551283836364746,,,,,,central,,0.568235

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.2890452562383015,0.3081400394439697,0.0783684253692627,0.22977161407470703,,,,,,central,,0.57589

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.303158614996323,0.2652468681335449,0.06126523017883301,0.20398163795471191,,,,,,central,,0.5670350000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.3600458591020885,0.26694631576538086,0.05239439010620117,0.2145519256591797,,,,,,central,,0.5650350000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.309921057063471,0.33699774742126465,0.06815385818481445,0.2688438892364502,,,,,,central,,0.567185

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.407138054569956,0.35159993171691895,0.054151296615600586,0.29744863510131836,,,,,,central,,0.57068

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.327929292388099,0.36512279510498047,0.06786870956420898,0.2972540855407715,,,,,,central,,0.5695450000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.348914619813427,0.3343088626861572,0.05024147033691406,0.28406739234924316,,,,,,central,,0.5649200000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.334412835435603,0.35021352767944336,0.05089735984802246,0.2993161678314209,,,,,,central,,0.565755

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.27029013469542,0.344282865524292,0.049890995025634766,0.2943918704986572,,,,,,central,,0.5696650000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.296132516268274,0.38402533531188965,0.06566524505615234,0.3183600902557373,,,,,,central,,0.57003

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.3961294831511255,0.38385891914367676,0.05993366241455078,0.323925256729126,,,,,,central,,0.5714299999999999

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.339000307100298,0.43342137336730957,0.05874991416931152,0.37467145919799805,,,,,,central,,0.5694100000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.294092950532588,0.388716459274292,0.06357216835021973,0.32514429092407227,,,,,,central,,0.56344

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.354082034798605,0.40422511100769043,0.06285285949707031,0.3413722515106201,,,,,,central,,0.556455

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.2187888453886915,0.4699892997741699,0.09311771392822266,0.37687158584594727,,,,,,central,,0.562225

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.306155946537549,0.4005763530731201,0.07222342491149902,0.3283529281616211,,,,,,central,,0.5706100000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.337552561811566,0.48677849769592285,0.07133626937866211,0.41544222831726074,,,,,,central,,0.56374

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.2767921888145475,0.398296594619751,0.0745396614074707,0.3237569332122803,,,,,,central,,0.573

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.324476310834917,0.42890286445617676,0.08961701393127441,0.33928585052490234,,,,,,central,,0.565675

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.325170070317443,0.42978930473327637,0.0786292552947998,0.35116004943847656,,,,,,central,,0.563825

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.332266192342091,0.45638108253479004,0.09551668167114258,0.36086440086364746,,,,,,central,,0.5652950000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.424079309796561,0.468991756439209,0.07805347442626953,0.39093828201293945,,,,,,central,,0.608245

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.2746317834779815,0.4878983497619629,0.09354901313781738,0.3943493366241455,,,,,,central,,0.6101

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.267010080769498,0.46398448944091797,0.08319997787475586,0.3807845115661621,,,,,,central,,0.6137

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.147153935172059,0.5108189582824707,0.09441018104553223,0.4164087772369385,,,,,,central,,0.61216

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.292508301808655,0.43996453285217285,0.09968829154968262,0.34027624130249023,,,,,,central,,0.6168799999999999

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.321347237792463,0.49992847442626953,0.07923722267150879,0.42069125175476074,,,,,,central,,0.61816

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.2899911770738495,0.4765961170196533,0.11844110488891602,0.3581550121307373,,,,,,central,,0.6144149999999999

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.450476429076856,0.4746112823486328,0.10053801536560059,0.3740732669830322,,,,,,central,,0.60659

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.334942173254981,0.4464151859283447,0.07474112510681152,0.3716740608215332,,,,,,central,,0.61963

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.455235987200906,0.47298407554626465,0.09278488159179688,0.3801991939544678,,,,,,central,,0.6123550000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.310379077490315,0.4509139060974121,0.08068990707397461,0.3702239990234375,,,,,,central,,0.6172050000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.4823010116033934,0.49378395080566406,0.08322525024414062,0.41055870056152344,,,,,,central,,0.602485

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.3906540573761905,0.43016695976257324,0.07943248748779297,0.3507344722747803,,,,,,central,,0.6186900000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.362511066132042,0.45708560943603516,0.07456111907958984,0.3825244903564453,,,,,,central,,0.607165

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.279812435001227,0.4164457321166992,0.07986235618591309,0.33658337593078613,,,,,,central,,0.6080550000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.504158352016744,0.45499348640441895,0.08176970481872559,0.37322378158569336,,,,,,central,,0.612125

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.271307117185072,0.4635777473449707,0.10207366943359375,0.36150407791137695,,,,,,central,,0.60065

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.285563294887343,0.4436938762664795,0.07768607139587402,0.36600780487060547,,,,,,central,,0.6059700000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.289091929861965,0.4612903594970703,0.08338642120361328,0.37790393829345703,,,,,,central,,0.609905

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,110,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.299469723582658,0.4740314483642578,0.07605648040771484,0.39797496795654297,,,,,,central,,0.61105

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.456019807721721,0.46471452713012695,0.08685469627380371,0.37785983085632324,,,,,,central,,0.612085

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.327069402811001,0.4450571537017822,0.07283353805541992,0.3722236156463623,,,,,,central,,0.614755

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.3241757615729774,0.4620988368988037,0.0739448070526123,0.3881540298461914,,,,,,central,,0.600025

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.321517825662663,0.4861159324645996,0.09472274780273438,0.39139318466186523,,,,,,central,,0.6087

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.273954673158734,0.4392983913421631,0.07349300384521484,0.36580538749694824,,,,,,central,,0.598665

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.3193518640920905,0.4857511520385742,0.08714008331298828,0.39861106872558594,,,,,,central,,0.61645

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.305784178768845,0.45493412017822266,0.0777275562286377,0.37720656394958496,,,,,,central,,0.6082850000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.431910288545618,0.4616217613220215,0.08756732940673828,0.3740544319152832,,,,,,central,,0.61758

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.342545614940949,0.45588254928588867,0.07687687873840332,0.37900567054748535,,,,,,central,,0.61467

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.360625985096307,0.43712711334228516,0.08387184143066406,0.3532552719116211,,,,,,central,,0.609175

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.338557486523481,0.466691255569458,0.09165787696838379,0.3750333786010742,,,,,,central,,0.611695

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.300638966912142,0.4432055950164795,0.08409857749938965,0.35910701751708984,,,,,,central,,0.607915

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.409333868122114,0.43613576889038086,0.08237218856811523,0.3537635803222656,,,,,,central,,0.618175

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.261722869288424,0.4445009231567383,0.07710456848144531,0.36739635467529297,,,,,,central,,0.6143700000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.249020948723174,0.4623730182647705,0.07868647575378418,0.38368654251098633,,,,,,central,,0.594865

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.371127030313448,0.4460127353668213,0.07635045051574707,0.3696622848510742,,,,,,central,,0.626665

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.294770588250282,0.4398467540740967,0.08183646202087402,0.35801029205322266,,,,,,central,,0.609025

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.341992672712021,0.4615964889526367,0.08552145957946777,0.37607502937316895,,,,,,central,,0.61615

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.236543257568079,0.4779977798461914,0.10058021545410156,0.37741756439208984,,,,,,central,,0.6132350000000001

SRLSM,BlackScholes,UpAndOutCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,125,120,90,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,7.3977496551867645,0.44926953315734863,0.08596324920654297,0.36330628395080566,,,,,,central,,0.6213200000000001

SRLSM,BlackScholes,GameStepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,2.994157715174864,0.43204569816589355,0.1028738021850586,0.32917189598083496,,,,,,central,,0.5227800000000001

SRLSM,BlackScholes,GameStepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.098439200536564,0.4272599220275879,0.07350730895996094,0.35375261306762695,,,,,,central,,0.5175649999999999

SRLSM,BlackScholes,GameStepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.0143923589198414,0.4362201690673828,0.08676314353942871,0.3494570255279541,,,,,,central,,0.51956

SRLSM,BlackScholes,GameStepBarrierCall,0.02,0.2,0.01,2,-0.3,0.75,1,20000,10,100,100,0.0,115,110,80,2,1.0,2.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,3.011948221771806,0.4278085231781006,0.08240246772766113,0.34540605545043945,,,,,,central,,0.5321899999999999

