algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,barriers_up,barriers_down
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.416001561398712,0.5060186386108398,0.2177047729492187,0.2883138656616211,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,29.88819205846893,0.4967038631439209,0.2332808971405029,0.2634229660034179,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,29.69403457996702,0.4537444114685058,0.2211356163024902,0.2326087951660156,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.7386715836306,0.4511477947235107,0.2151360511779785,0.2360117435455322,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,29.952691914947067,0.4843027591705322,0.1966280937194824,0.2876746654510498,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.93903428074368,0.4594361782073974,0.2089366912841797,0.2504994869232178,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,29.890143191947697,0.4881415367126465,0.2004003524780273,0.2877411842346191,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.26102943129145,0.4764118194580078,0.2058846950531005,0.2705271244049072,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,29.972599542898504,0.4538731575012207,0.1980390548706054,0.2558341026306152,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.44961445210383,0.4231777191162109,0.2039153575897216,0.2192623615264892,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,22.1828171729838,0.4394717216491699,0.2167434692382812,0.2227282524108886,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.64728016464557,0.4589190483093261,0.2244496345520019,0.2344694137573242,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,22.149835538872797,0.437014102935791,0.2062337398529052,0.2307803630828857,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.91755700250342,0.4394772052764892,0.1982386112213134,0.2412385940551757,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,22.07477550410188,0.4380505084991455,0.2021379470825195,0.2359125614166259,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.69728913525377,0.3140411376953125,0.1089992523193359,0.2050418853759765,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.97689532901858,0.4217293262481689,0.1812918186187744,0.2404375076293945,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.655506487585743,0.3886134624481201,0.1622183322906494,0.2263951301574707,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.91931083372468,0.4035530090332031,0.1384129524230957,0.2651400566101074,,,,,,central,,,
SRLSM,BlackScholes,LookbackFixedPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,21.93235651014367,0.4436440467834472,0.2038753032684326,0.2397687435150146,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.745037040696801,0.4551498889923095,0.2249746322631836,0.2301752567291259,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.773717971534851,0.4606270790100097,0.1709189414978027,0.289708137512207,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.7335307752845015,0.4328799247741699,0.1764109134674072,0.2564690113067627,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.80033818177603,0.445920467376709,0.199195384979248,0.2467250823974609,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.665317368371636,0.4383189678192138,0.1988716125488281,0.2394473552703857,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.572939728440664,0.4565281867980957,0.1921720504760742,0.2643561363220215,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.660871553076052,0.4662437438964844,0.2007966041564941,0.2654471397399902,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.736325496249212,0.4765310287475586,0.1841347217559814,0.2923963069915771,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.822135487469824,0.4911112785339355,0.1996874809265136,0.2914237976074219,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,5.706468869930394,0.411839485168457,0.163330078125,0.248509407043457,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.565579835694734,0.494006872177124,0.1789343357086181,0.3150725364685058,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.534902706571015,0.4005372524261474,0.1461610794067382,0.2543761730194092,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.5835837654785845,0.4856753349304199,0.1552567481994629,0.330418586730957,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.490484009649673,0.4800319671630859,0.1559422016143798,0.324089765548706,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.448063919907646,0.5054328441619873,0.1982498168945312,0.307183027267456,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.45382414920922,0.3988783359527588,0.1548488140106201,0.2440295219421386,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.487420980877651,0.4372725486755371,0.1936483383178711,0.243624210357666,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.490453751030841,0.4480953216552734,0.1613552570343017,0.2867400646209717,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.509405645104954,0.421750545501709,0.1729388236999511,0.2488117218017578,,,,,,central,,,
SRLSM,BlackScholes,LookbackFloatPut,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,4.453495619158021,0.4722154140472412,0.1929950714111328,0.2792203426361084,,,,,,central,,,
SRLSM,BlackScholes,LookbackMaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.22717858529028,0.4414739608764648,0.1870882511138916,0.2543857097625732,,,,,,central,,,
SRLSM,BlackScholes,LookbackMaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,31.022130468174357,0.4024875164031982,0.2036452293395996,0.1988422870635986,,,,,,central,,,
SRLSM,BlackScholes,LookbackMaxCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,False,True,30.73810166833022,0.4375669956207275,0.1782679557800293,0.2592990398406982,,,,,,central,,,
