algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.535140400524275,36.510000467300415,1.773146629333496,34.73685383796692,,,,,,central,,0.999624

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.4533753240243,36.79397439956665,2.579620599746704,34.214353799819946,,,,,,central,,0.998842

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.369038346071558,36.027039766311646,2.680266857147217,33.34677290916443,,,,,,central,,0.7074760000000001

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.386539580167813,36.416420459747314,3.0868613719940186,33.329559087753296,,,,,,central,,0.9999819999999999

RFQI,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.342497104363865,37.46591401100159,2.8320412635803223,34.633872747421265,,,,,,central,,0.44688199999999995

RFQI,BlackScholes,Call,0.05,0.4,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,17.84493305541142,37.744524240493774,3.4914186000823975,34.25310564041138,,,,,,central,,0.999402

RFQI,BlackScholes,Call,0.05,0.4,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,17.824367461555784,35.571696281433105,3.1756961345672607,32.396000146865845,,,,,,central,,0.999984

RFQI,BlackScholes,Call,0.05,0.4,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,17.88211645580457,38.19410848617554,2.8585543632507324,35.335554122924805,,,,,,central,,0.999236

RFQI,BlackScholes,Call,0.05,0.4,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,17.83713846252941,37.93012762069702,4.2138378620147705,33.71628975868225,,,,,,central,,0.999002

RFQI,BlackScholes,Call,0.05,0.4,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,17.727441629868803,37.04347634315491,3.590923547744751,33.452552795410156,,,,,,central,,0.998874

RLSM,BlackScholes,Call,0.05,0.2,0.01,2,-0.3,0.75,10,50000,10,100,100,0.0,100000,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.437752813453756,6.441179513931274,3.8911380767822266,2.550041437149048,,,,,,central,,0.38233600000000006

