algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,k,notional,leverage,barrier_stop_loss,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
RLSM,BlackScholes,BestOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.02777019902221,0.41187238693237305,0.14225506782531738,0.26961731910705566,,,,,,central,,0.9779333333333334

RLSM,BlackScholes,BestOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.00695947640971,0.4116084575653076,0.1724853515625,0.23912310600280762,,,,,,central,,0.9841666666666666

RLSM,BlackScholes,BestOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.030864266208155,0.4003899097442627,0.17992830276489258,0.22046160697937012,,,,,,central,,0.9891333333333334

RLSM,BlackScholes,BestOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,19.29461095964757,0.4042394161224365,0.16748881340026855,0.23675060272216797,,,,,,central,,0.9910666666666667

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.26490753992155053,0.38237547874450684,0.16957402229309082,0.21280145645141602,,,,,,central,,0.22983333333333336

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.24362401939254275,0.3594038486480713,0.16006755828857422,0.19933629035949707,,,,,,central,,0.21101111111111112

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.29241464783213555,0.3398771286010742,0.13207411766052246,0.20780301094055176,,,,,,central,,0.2805222222222223

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.2033410081576469,0.2777743339538574,0.13018250465393066,0.14759182929992676,,,,,,central,,0.17812222222222224

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.18203799961350506,0.3037097454071045,0.13417863845825195,0.16953110694885254,,,,,,central,,0.17330000000000004

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.19134181026814107,0.2781362533569336,0.11954736709594727,0.15858888626098633,,,,,,central,,0.15205555555555555

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.229820977823166,0.28159308433532715,0.10912299156188965,0.1724700927734375,,,,,,central,,0.22655555555555557

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.2532717985130923,0.3216893672943115,0.11355876922607422,0.2081305980682373,,,,,,central,,0.23197777777777778

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.24760112378452556,0.4874734878540039,0.1802358627319336,0.3072376251220703,,,,,,central,,0.18962222222222225

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.24938708691311287,0.38796544075012207,0.13254427909851074,0.25542116165161133,,,,,,central,,0.30047777777777773

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.22235160315521313,0.4137918949127197,0.15564656257629395,0.2581453323364258,,,,,,central,,0.1816

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.2800605621343639,0.4488525390625,0.20157837867736816,0.24727416038513184,,,,,,central,,0.2497777777777778

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.3156296497054208,0.4235219955444336,0.15706872940063477,0.26645326614379883,,,,,,central,,0.3333777777777778

RLSM,BlackScholes,WorstOfKCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.21516516131730562,0.39450502395629883,0.16015982627868652,0.2343451976776123,,,,,,central,,0.17592222222222223

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.320757046264504,0.44707202911376953,0.17159533500671387,0.27547669410705566,,,,,,central,,0.988811111111111

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.258388304820171,0.47883152961730957,0.18579578399658203,0.29303574562072754,,,,,,central,,0.9751

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.587921417178828,0.4954400062561035,0.18881535530090332,0.3066246509552002,,,,,,central,,0.9889444444444445

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.378239737803918,0.5255715847015381,0.2001333236694336,0.3254382610321045,,,,,,central,,0.9921777777777777

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.33011343123065,0.525292158126831,0.1946260929107666,0.33066606521606445,,,,,,central,,0.9788222222222223

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.357215961307109,0.51790452003479,0.19489145278930664,0.3230130672454834,,,,,,central,,0.9849222222222223

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.1492816339185,0.502943754196167,0.18857431411743164,0.31436944007873535,,,,,,central,,0.9860666666666666

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.343057424202863,0.47382402420043945,0.17974042892456055,0.2940835952758789,,,,,,central,,0.9865555555555556

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.387897599117471,0.4983513355255127,0.20836448669433594,0.28998684883117676,,,,,,central,,0.9906555555555555

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.188513221161568,0.4557631015777588,0.16771650314331055,0.28804659843444824,,,,,,central,,0.9876111111111111

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.364599382672443,0.5102839469909668,0.1751236915588379,0.3351602554321289,,,,,,central,,0.9771

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,9.98995736993594,0.4613606929779053,0.19306230545043945,0.2682983875274658,,,,,,central,,0.9901666666666666

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.237064514769333,0.5100865364074707,0.1830744743347168,0.3270120620727539,,,,,,central,,0.9884666666666666

RLSM,BlackScholes,RankWeightedBasketCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,10.341785490882094,0.47298645973205566,0.20578765869140625,0.2671988010406494,,,,,,central,,0.9597666666666668

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.311819920840349,0.5020296573638916,0.20485353469848633,0.2971761226654053,,,,,,central,,0.8929666666666668

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.318784945824261,0.5200073719024658,0.19355416297912598,0.32645320892333984,,,,,,central,,0.9108666666666666

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.193547963705728,0.4901769161224365,0.1961510181427002,0.29402589797973633,,,,,,central,,0.9077777777777777

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.205071550834321,0.48677849769592285,0.20110106468200684,0.285677433013916,,,,,,central,,0.8947444444444446

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.333997101065176,0.465404748916626,0.1764366626739502,0.2889680862426758,,,,,,central,,0.9018222222222223

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.350139096762707,0.4651978015899658,0.1610565185546875,0.3041412830352783,,,,,,central,,0.8971222222222223

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.322011862487938,0.49137043952941895,0.1739184856414795,0.31745195388793945,,,,,,central,,0.9059222222222223

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.266571724656331,0.49811458587646484,0.19896245002746582,0.299152135848999,,,,,,central,,0.9049

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.363281491942329,0.5008773803710938,0.22628426551818848,0.2745931148529053,,,,,,central,,0.9055888888888889

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.401493785657426,0.43313074111938477,0.16624116897583008,0.2668895721435547,,,,,,central,,0.9052555555555555

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.302764167814637,0.46366143226623535,0.17097711563110352,0.29268431663513184,,,,,,central,,0.9068

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.34443242716981,0.4805295467376709,0.19312405586242676,0.28740549087524414,,,,,,central,,0.8709222222222223

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.482267598038629,0.4053969383239746,0.1605367660522461,0.24486017227172852,,,,,,central,,0.9021555555555555

RLSM,BlackScholes,ChooserBasketOption,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,7.266533648125196,0.4237847328186035,0.19095182418823242,0.2328329086303711,,,,,,central,,0.8991888888888888

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.03351187733697361,0.5106961727142334,0.15928125381469727,0.35141491889953613,,,,,,central,,0.8596444444444445

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.030716651437359844,0.5247495174407959,0.16239380836486816,0.36235570907592773,,,,,,central,,0.6964555555555556

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.056832974134627075,0.5315370559692383,0.2064838409423828,0.32505321502685547,,,,,,central,,0.8912

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.031662230143909974,0.5115394592285156,0.17625212669372559,0.33528733253479004,,,,,,central,,0.7305777777777778

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.06529687799400426,0.4741783142089844,0.1674785614013672,0.3066997528076172,,,,,,central,,0.7670777777777777

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.05657766957633553,0.4980645179748535,0.1846926212310791,0.3133718967437744,,,,,,central,,0.8209444444444444

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.04721736528677456,0.5438017845153809,0.16718721389770508,0.3766145706176758,,,,,,central,,0.9016

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.06655071099286976,0.4722168445587158,0.1555469036102295,0.31666994094848633,,,,,,central,,0.9308444444444445

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.039177043778188037,0.4739081859588623,0.16051554679870605,0.31339263916015625,,,,,,central,,0.9769333333333334

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.05148979895408847,0.4523484706878662,0.15613603591918945,0.29621243476867676,,,,,,central,,0.7899888888888889

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.05062885089878584,0.46756696701049805,0.17324447631835938,0.29432249069213867,,,,,,central,,0.8003111111111111

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.03686041794253684,0.4792187213897705,0.14420413970947266,0.33501458168029785,,,,,,central,,0.7744222222222222

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.04776714900806856,0.5800478458404541,0.16859102249145508,0.411456823348999,,,,,,central,,0.8264

RLSM,BlackScholes,RangeCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.08900600064751076,0.5572631359100342,0.1799309253692627,0.3773322105407715,,,,,,central,,0.9796444444444445

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.5639312482060026,0.4879934787750244,0.1526329517364502,0.3353605270385742,,,,,,central,,0.823488888888889

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.7879919381180385,0.428145170211792,0.16036272048950195,0.26778244972229004,,,,,,central,,0.7868666666666666

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.0137489395650707,0.4716794490814209,0.16571307182312012,0.3059663772583008,,,,,,central,,0.7371888888888889

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.5612596315288916,0.48892974853515625,0.1589970588684082,0.32993268966674805,,,,,,central,,0.8823555555555554

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.041328192411644,0.42850589752197266,0.15397405624389648,0.27453184127807617,,,,,,central,,0.7902777777777777

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.5892124670434508,0.4528684616088867,0.1615161895751953,0.2913522720336914,,,,,,central,,0.42097777777777773

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,0.9,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.0004265846948206,0.5397205352783203,0.1819007396697998,0.3578197956085205,,,,,,central,,0.8087777777777778

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.08021171128414067,0.4850754737854004,0.1696019172668457,0.3154735565185547,,,,,,central,,0.3448

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.4762110410976985,0.5078396797180176,0.21091794967651367,0.2969217300415039,,,,,,central,,0.5829777777777777

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.3086204659749248,0.5005884170532227,0.18743348121643066,0.313154935836792,,,,,,central,,0.38501111111111114

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.280246415613539,0.5274460315704346,0.17848777770996094,0.34895825386047363,,,,,,central,,0.7426888888888888

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,1.7092037385696224,0.49429917335510254,0.18150925636291504,0.3127899169921875,,,,,,central,,0.7400111111111111

RLSM,BlackScholes,DispersionCall,0.02,0.2,0.01,2,-0.3,0.75,5,10000,9,100,100,0.0,1,120,80,2,1.0,5.0,1.1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.030857714486663,0.41519975662231445,0.1585392951965332,0.25666046142578125,,,,,,central,,0.6831111111111111

