algo,model,payoff,drift,volatility,mean,speed,correlation,hurst,nb_stocks,nb_paths,nb_dates,spot,strike,dividend,barrier,barriers_up,barriers_down,alpha,k,weights,step_param1,step_param2,step_param3,step_param4,maturity,nb_epochs,hidden_size,factors,ridge_coeff,use_payoff_as_input,train_ITM_only,price,duration,time_path_gen,comp_time,delta,gamma,theta,rho,vega,greeks_method,price_upper_bound,exercise_time
SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.697421008538915,1.9520056247711182,0.03858304023742676,1.9134225845336914,,,,,,central,,0.848

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.447591619439321,2.1378495693206787,0.04241442680358887,2.09543514251709,,,,,,central,,0.9899

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.613978782935299,2.269810914993286,0.05396103858947754,2.2158498764038086,,,,,,central,,0.9998

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.566396052304353,2.3617730140686035,0.056212663650512695,2.305560350418091,,,,,,central,,1.0

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.733650323858084,2.183516025543213,0.07002711296081543,2.1134889125823975,,,,,,central,,0.9999600000000001

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,120,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.195545705707562,2.445345878601074,0.07007789611816406,2.37526798248291,,,,,,central,,0.75538

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,120,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.548830012521345,2.346989154815674,0.08876419067382812,2.2582249641418457,,,,,,central,,0.99902

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,120,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.649246353686041,2.4939968585968018,0.08105325698852539,2.4129436016082764,,,,,,central,,1.0

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,120,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.58852432098944,2.3479082584381104,0.09124445915222168,2.2566637992858887,,,,,,central,,0.9997400000000002

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,120,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.72687930364432,2.50896954536438,0.12306022644042969,2.38590931892395,,,,,,central,,0.9996

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.0612190136701436,2.447913646697998,0.13701653480529785,2.3108971118927,,,,,,central,,1.0

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.7710456410824866,2.684478759765625,0.1408219337463379,2.543656826019287,,,,,,central,,0.95896

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.9605960730660947,2.4335741996765137,0.15294551849365234,2.2806286811828613,,,,,,central,,0.9654799999999999

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.777155353581102,2.5153398513793945,0.16308999061584473,2.35224986076355,,,,,,central,,0.9999600000000001

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,150,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.18062052164696,2.5010621547698975,0.16579294204711914,2.3352692127227783,,,,,,central,,0.9994200000000001

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,3.697091086449048,2.3778531551361084,0.2156815528869629,2.1621716022491455,,,,,,central,,0.6599

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.257092174673698,2.777238368988037,0.20368385314941406,2.573554515838623,,,,,,central,,0.9231400000000002

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,2.369889623074515,2.3283488750457764,0.15134978294372559,2.176999092102051,,,,,,central,,0.4008

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,5.540499666984277,2.2743773460388184,0.15611648559570312,2.1182608604431152,,,,,,central,,0.99828

SRFQI,BlackScholes,UI_BasketCall,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,50,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,4.157881593578447,2.508646011352539,0.17371416091918945,2.3349318504333496,,,,,,central,,0.7548400000000001

SRFQI,BlackScholes,UI_BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.9752130448295692,2.5012102127075195,0.19105839729309082,2.3101518154144287,,,,,,central,,0.9599799999999999

SRFQI,BlackScholes,UI_BasketPut,0.05,0.2,0.01,2,-0.3,0.75,10,5000,10,100,100,0.0,80,1,1,0.95,2,,-1,1,-1,1,1,30,20,"(1.0, 1.0, 1.0)",1.0,True,True,0.6746606733844712,2.8395650386810303,0.23607969284057617,2.603485345840454,,,,,,central,,0.6476

